id,x,y,邏輯樹,AbrahamsonEtAl2014,BooreAtkinson2008,CampbellBozorgnia2008,ChiouYoungs2008,LinLee2008SInter
594,120.22252,23.16201,0.1093928,0.10950537,0.271388865,0.147349823,0.165488196,0.069283409
595,120.2226,23.171,0.123078184,0.144679947,0.252993151,0.142563026,0.174122299,0.088379227
596,120.22269,23.18,0.106269818,0.096156083,0.246578917,0.116653935,0.187186668,0.075664127
597,120.22277,23.18899,0.109100972,0.150826371,0.201545238,0.151277234,0.128212484,0.097588623
598,120.22285,23.19798,0.095947959,0.108556584,0.200814109,0.131764656,0.154751045,0.090364138
599,120.22293,23.20698,0.089883991,0.114059797,0.180273428,0.141665012,0.142792456,0.064795313
600,120.22302,23.21597,0.10398477,0.098827954,0.250002652,0.098170673,0.137752362,0.092059379
601,120.2231,23.22496,0.090550196,0.079833118,0.237240175,0.117466193,0.163301703,0.104219814
602,120.22318,23.23396,0.104492583,0.130324952,0.208227202,0.114768766,0.151205719,0.108204589
603,120.22327,23.24295,0.124760634,0.123580043,0.290632906,0.140790626,0.130660135,0.092131793
604,120.22335,23.25194,0.115124225,0.13593356,0.243417049,0.105380557,0.142685687,0.073563126
605,120.22343,23.26093,0.0803218,0.08547728,0.187630735,0.107096964,0.125513967,0.096333527
606,120.22352,23.26993,0.078770857,0.095706342,0.15612733,0.106558327,0.14649896,0.085756231
607,120.2236,23.27892,0.090502928,0.109755223,0.187468249,0.117976687,0.12661354,0.070294527
608,120.22368,23.28791,0.080444148,0.103268847,0.152449064,0.104305856,0.127594275,0.068654228
609,120.22377,23.29691,0.086335584,0.083223214,0.201323888,0.083856623,0.137175743,0.077845792
610,120.23006,22.91919,0.117410121,0.42032139,0.370509574,0.40798319,0.812780184,0.098442237
611,120.23015,22.92819,0.139932494,0.428389227,0.491280323,0.345647125,0.685751641,0.126927967
612,120.23023,22.93718,0.16285227,0.351811475,0.674760483,0.358687036,0.685880476,0.119631747
613,120.23031,22.94617,0.141250283,0.484631234,0.361019217,0.360648741,0.689126697,0.160544674
614,120.23039,22.95517,0.139350375,0.391906929,0.409720436,0.338673483,0.464117151,0.123392667
615,120.23048,22.96416,0.129838267,0.30013728,0.405442501,0.389764233,0.40552974,0.132884954
616,120.23056,22.97315,0.149105159,0.287359194,0.418900777,0.288419841,0.438050666,0.102592871
617,120.23064,22.98215,0.097858422,0.399981651,0.305920564,0.421950936,0.458126311,0.083432293
618,120.23072,22.99114,0.111566039,0.444078676,0.343627901,0.292052208,0.480143076,0.121110496
619,120.23081,23.00013,0.104663942,0.278157175,0.356824444,0.298280567,0.352809417,0.08947987
620,120.23089,23.00912,0.102374894,0.28002948,0.345614564,0.244846831,0.431374842,0.083169536
621,120.23097,23.01812,0.11859568,0.275680241,0.399038756,0.272229577,0.387404789,0.105031212
622,120.23106,23.02711,0.136568299,0.206794941,0.264732449,0.240893492,0.267439254,0.122273389
623,120.23114,23.0361,0.1323607,0.170626295,0.255095311,0.225577109,0.232500273,0.092861197
624,120.23122,23.0451,0.135988851,0.16789755,0.301734073,0.204112911,0.253844366,0.096327885
625,120.2313,23.05409,0.121486366,0.164921556,0.231129178,0.221066296,0.271866326,0.117984849
626,120.23139,23.06308,0.157046747,0.188011022,0.329080915,0.248844284,0.29378701,0.101399803
627,120.23147,23.07208,0.120309654,0.158091184,0.270592349,0.185970245,0.208226331,0.079814867
628,120.23155,23.08107,0.145083861,0.183926564,0.290850673,0.172839575,0.21670595,0.114270446
629,120.23164,23.09006,0.106447168,0.15695561,0.202417148,0.181163582,0.290701865,0.14884941
630,120.23172,23.09906,0.140602209,0.207666461,0.256009941,0.17992087,0.247854762,0.087718583
631,120.2318,23.10805,0.148374038,0.202245573,0.274470519,0.192369587,0.235449737,0.100298571
632,120.23189,23.11704,0.121750697,0.141978171,0.266332222,0.198024395,0.208521965,0.081881414
633,120.23197,23.12604,0.104659199,0.125918742,0.208594017,0.155754928,0.188076806,0.104042934
634,120.23205,23.13503,0.150160539,0.15698572,0.32489649,0.171163881,0.201048314,0.111140383
635,120.23214,23.14402,0.104691439,0.137471104,0.203279185,0.17325914,0.190137991,0.106335308
636,120.23222,23.15302,0.088301793,0.123941869,0.154050678,0.158104853,0.177085526,0.094920238
637,120.2323,23.16201,0.137225611,0.137525396,0.28494622,0.134890447,0.14816754,0.098069137
638,120.23239,23.171,0.096948739,0.134720803,0.148334874,0.14084876,0.157950094,0.092157862
639,120.23247,23.18,0.106201585,0.12607584,0.200658965,0.160563594,0.180117366,0.094429014
640,120.23255,23.18899,0.095377075,0.112644634,0.178019482,0.177917255,0.128614264,0.104081545
641,120.23264,23.19798,0.092356983,0.116293678,0.16307309,0.135023921,0.145155216,0.074471702
642,120.23272,23.20698,0.102126683,0.123727152,0.188981713,0.140848853,0.205117645,0.094727431
643,120.2328,23.21597,0.100172675,0.117695481,0.22030228,0.118654194,0.124641481,0.082612161
644,120.23289,23.22496,0.099547851,0.081684937,0.22827526,0.114718515,0.162770416,0.078851111
645,120.23297,23.23396,0.10419173,0.105538037,0.202926795,0.15101601,0.139140178,0.081884697
646,120.23305,23.24295,0.089546929,0.086082233,0.185543509,0.10766277,0.113949035,0.078474622
647,120.23314,23.25194,0.092994429,0.091475541,0.189410506,0.10803872,0.126654013,0.080900107
648,120.23322,23.26093,0.106869319,0.098253535,0.256281298,0.082638276,0.137471946,0.108070384
649,120.23331,23.26993,0.095055352,0.093150534,0.2201272,0.126176776,0.10033904,0.0996575
650,120.23339,23.27892,0.101864244,0.086949996,0.228858981,0.137851764,0.09206577,0.07510607
651,120.23347,23.28791,0.087217458,0.079938733,0.22205705,0.092751382,0.164186988,0.077687259
652,120.23356,23.29691,0.074410778,0.056566141,0.195754535,0.109571742,0.135253993,0.068302682
653,120.23364,23.3059,0.079248766,0.086434275,0.163889641,0.094609337,0.132910324,0.049338198
654,120.23373,23.31489,0.105811356,0.116180673,0.199488746,0.086865839,0.116399563,0.079231389
655,120.23975,22.9102,0.150592536,0.559813543,0.456433502,0.575478393,0.715665573,0.105109714
656,120.23983,22.91919,0.149436901,0.386518156,0.566391358,0.416168657,0.677448642,0.138878588
657,120.23991,22.92819,0.129960529,0.383066256,0.411441655,0.493047351,0.529818721,0.093112758
658,120.23999,22.93718,0.13069925,0.358394101,0.36938538,0.49491201,0.587764034,0.133018614
659,120.24008,22.94617,0.171384179,0.411669424,0.527747414,0.413877457,0.628532469,0.154811712
660,120.24016,22.95517,0.154287308,0.411942033,0.361892015,0.375412348,0.55930658,0.129773425
661,120.24024,22.96416,0.154725519,0.320596135,0.415897381,0.372535288,0.415583909,0.155722602
662,120.24033,22.97315,0.104994246,0.225598817,0.262256058,0.376013805,0.415866052,0.116120493
663,120.24041,22.98215,0.120068182,0.427176665,0.362176853,0.259306909,0.453871916,0.065547214
664,120.24049,22.99114,0.093278993,0.287388532,0.309441875,0.306309487,0.348096132,0.112555105
665,120.24058,23.00013,0.085535945,0.229302839,0.286424794,0.315692104,0.337250951,0.083670308
666,120.24066,23.00912,0.097287939,0.247470066,0.31265385,0.276562525,0.346379898,0.076460976
667,120.24074,23.01812,0.104895212,0.379846693,0.208107533,0.228886161,0.40012216,0.101490085
668,120.24083,23.02711,0.140023553,0.192633618,0.259724551,0.197838517,0.339352381,0.114797415
669,120.24091,23.0361,0.122818652,0.159398647,0.237845003,0.266405492,0.334552802,0.128047105
670,120.24099,23.0451,0.128143653,0.126740555,0.304501815,0.214418924,0.258887248,0.117739201
671,120.24108,23.05409,0.13677153,0.17306276,0.287401677,0.249646088,0.206173972,0.125325432
672,120.24116,23.06308,0.112464026,0.134857542,0.230715626,0.184906121,0.254238644,0.129262807
673,120.24125,23.07208,0.144853937,0.1621172,0.274534716,0.20961758,0.218990402,0.122163775
674,120.24133,23.08107,0.144662775,0.162327418,0.297089662,0.250962425,0.230218615,0.095683776
675,120.24141,23.09006,0.121598331,0.174919926,0.234656934,0.246946286,0.302828385,0.11669815
676,120.2415,23.09906,0.120360976,0.153432502,0.235225581,0.210751285,0.228681056,0.113642884
677,120.24158,23.10805,0.115506017,0.131726896,0.223629364,0.1735416,0.184651963,0.118013339
678,120.24166,23.11704,0.108541378,0.136619143,0.201564512,0.126668783,0.21902483,0.113286303
679,120.24175,23.12604,0.135738587,0.162370613,0.244764349,0.189306866,0.169341552,0.107230435
680,120.24183,23.13503,0.110913466,0.156242555,0.187964281,0.124157403,0.244296451,0.089684246
681,120.24192,23.14402,0.127918798,0.121234636,0.289508989,0.189724441,0.17761193,0.10428157
682,120.242,23.15302,0.110698542,0.117987121,0.205013534,0.115481048,0.125764562,0.105948202
683,120.24208,23.16201,0.106865222,0.132930088,0.190250657,0.141060284,0.187767471,0.099142545
684,120.24217,23.171,0.123571042,0.15446677,0.215909052,0.14483693,0.136638887,0.091421029
685,120.24225,23.18,0.107558804,0.134797341,0.199990033,0.147884514,0.121522015,0.098036918
686,120.24234,23.18899,0.124495784,0.123643949,0.250146526,0.146397306,0.161128621,0.0687407
687,120.24242,23.19798,0.098801336,0.102615411,0.194276006,0.128389629,0.158065023,0.089799764
688,120.2425,23.20698,0.098616227,0.096604101,0.210181059,0.155721395,0.130716142,0.079797674
689,120.24259,23.21597,0.113989229,0.128739048,0.228667521,0.167204618,0.150433458,0.100536586
690,120.24267,23.22496,0.121080836,0.10718402,0.279779561,0.110955898,0.165308647,0.074370118
691,120.24276,23.23396,0.085316845,0.102256905,0.157950148,0.127088788,0.164696526,0.082530059
692,120.24284,23.24295,0.105969702,0.104596195,0.200045539,0.098389643,0.116347201,0.080632141
693,120.24293,23.25194,0.102169171,0.11385115,0.1974069,0.136032724,0.120077185,0.069436778
694,120.24301,23.26093,0.088733839,0.091006043,0.180334185,0.124103776,0.160718767,0.108604027
695,120.2431,23.26993,0.101882249,0.115576579,0.196924245,0.096558341,0.122224313,0.102051492
696,120.24318,23.27892,0.088810547,0.080289839,0.193100585,0.109376705,0.128108248,0.106446396
697,120.24326,23.28791,0.085406185,0.082207748,0.187075395,0.1075397,0.131107013,0.064179963
698,120.24335,23.29691,0.086418606,0.093538723,0.183231788,0.10533598,0.147705048,0.097895042
699,120.24343,23.3059,0.089721397,0.093513528,0.175272259,0.079241122,0.09747878,0.101779396
700,120.24352,23.31489,0.112032335,0.069905833,0.309991255,0.113970786,0.105711633,0.084133307
701,120.2436,23.32389,0.072042688,0.075338547,0.143549714,0.098331231,0.091137711,0.079454527
702,120.24943,22.90121,0.156811528,0.472252826,0.565221043,0.597339806,0.815777913,0.120166824
703,120.24951,22.9102,0.1238162,0.466396293,0.342532866,0.46270712,0.844365951,0.133700353
704,120.24959,22.91919,0.130434145,0.415835586,0.403718732,0.42784301,0.55631699,0.072402663
705,120.24968,22.92819,0.171197739,0.385478765,0.578025264,0.304079738,0.717494139,0.148709697
706,120.24976,22.93718,0.132897417,0.326962937,0.395573501,0.418951073,0.508411878,0.095055809
707,120.24984,22.94617,0.163412472,0.436771971,0.392054108,0.468360622,0.574281484,0.101881725
708,120.24993,22.95517,0.12208244,0.362311451,0.259592742,0.284085119,0.516138536,0.118205816
709,120.25001,22.96416,0.119109389,0.281382148,0.276896325,0.356942263,0.46270739,0.166144891
710,120.2501,22.97315,0.149164031,0.300568145,0.395654211,0.297647253,0.569861552,0.125532048
711,120.25018,22.98215,0.103058705,0.334547609,0.341796833,0.402147643,0.40032905,0.140617527
712,120.25026,22.99114,0.109024014,0.274946834,0.355100393,0.309306438,0.381099036,0.100302503
713,120.25035,23.00013,0.121476993,0.373334607,0.297207701,0.328303517,0.337940021,0.114528169
714,120.25043,23.00912,0.112175893,0.277669749,0.293924081,0.261448479,0.265433941,0.079122675
715,120.25052,23.01812,0.114442669,0.247284728,0.308113734,0.199648856,0.30409006,0.068041669
716,120.2506,23.02711,0.152650623,0.130112617,0.382638016,0.188037216,0.230562711,0.114051286
717,120.25068,23.0361,0.136186497,0.178642865,0.21958485,0.208097079,0.235091116,0.103604503
718,120.25077,23.0451,0.133221802,0.190477285,0.18950422,0.245943449,0.203875956,0.093462345
719,120.25085,23.05409,0.138518815,0.162675867,0.296506301,0.202388133,0.26717356,0.101626006
720,120.25094,23.06308,0.12874001,0.141872486,0.267182869,0.1948767,0.2058071,0.083775719
721,120.25102,23.07208,0.135245457,0.151500323,0.25885887,0.227780525,0.214128052,0.11963659
722,120.2511,23.08107,0.133865737,0.197780619,0.213766055,0.189895118,0.268235476,0.124094371
723,120.25119,23.09006,0.129624835,0.171905476,0.229485184,0.184845376,0.240390469,0.088812184
724,120.25127,23.09906,0.105756404,0.104927138,0.219371911,0.166886552,0.183048012,0.114142652
725,120.25136,23.10805,0.130316703,0.166301923,0.243078867,0.214148673,0.252853195,0.09738231
726,120.25144,23.11704,0.124668815,0.118842605,0.248662201,0.167014872,0.155459753,0.076550741
727,120.25153,23.12604,0.124462518,0.136783826,0.251875381,0.134443972,0.176088797,0.115581306
728,120.25161,23.13503,0.124120086,0.140241322,0.233378928,0.206547961,0.156617758,0.114282301
729,120.2517,23.14402,0.151917631,0.189671765,0.239340252,0.146415232,0.214927645,0.10768399
730,120.25178,23.15302,0.119132467,0.149197061,0.191882961,0.143969382,0.181950356,0.111236515
731,120.25187,23.16201,0.109839511,0.125190666,0.207350846,0.136982492,0.172035278,0.092825018
732,120.25195,23.171,0.115358324,0.115497678,0.227541626,0.179495813,0.155274499,0.095013668
733,120.25203,23.18,0.105420146,0.090410426,0.243887369,0.118205494,0.156347398,0.113563152
734,120.25212,23.18899,0.087552723,0.094245966,0.164167912,0.088917367,0.146196697,0.08453424
735,120.2522,23.19798,0.100781036,0.114847307,0.188869568,0.107869643,0.161661824,0.078377727
736,120.25229,23.20698,0.112656504,0.109290404,0.23202993,0.118547381,0.141047788,0.126162919
737,120.25237,23.21597,0.116228626,0.131436481,0.216411193,0.080963669,0.123332936,0.098203741
738,120.25246,23.22496,0.110055441,0.10716787,0.233302053,0.106523043,0.132272442,0.08232437
739,120.25254,23.23396,0.100547523,0.095444176,0.219851452,0.123713504,0.13130635,0.090359839
740,120.25263,23.24295,0.107846516,0.090509381,0.260129323,0.13732584,0.136030238,0.060125881
741,120.25271,23.25194,0.102831909,0.092589702,0.242570501,0.105915079,0.111257102,0.085088863
742,120.2528,23.26093,0.118533462,0.146737409,0.199327728,0.100198136,0.139378429,0.06738999
743,120.25289,23.26993,0.093222669,0.081214994,0.196046549,0.134864233,0.12488541,0.084117976
744,120.25297,23.27892,0.084296153,0.107991434,0.147454294,0.121407576,0.16491575,0.093031777
745,120.25306,23.28791,0.082775039,0.085809547,0.155547672,0.109083723,0.11224953,0.061618293
746,120.25314,23.29691,0.093663497,0.08114329,0.215597488,0.093679025,0.117105161,0.081667067
747,120.25323,23.3059,0.083646534,0.071679816,0.194306803,0.094369759,0.122188684,0.085883117
748,120.25331,23.31489,0.086487745,0.112145068,0.154591099,0.085714134,0.124634373,0.072479824
749,120.2534,23.32389,0.080928344,0.088269456,0.156261579,0.114881403,0.092260574,0.049394215
750,120.25927,22.9102,0.138169953,0.424295843,0.369818383,0.43740077,0.655121338,0.125435126
751,120.25936,22.91919,0.139534505,0.318003412,0.444395646,0.508731154,0.607455841,0.150911229
752,120.25944,22.92819,0.121123396,0.335976392,0.312704287,0.354525059,0.639679761,0.107576477
753,120.25953,22.93718,0.168224419,0.402660216,0.398402074,0.348903598,0.545773384,0.133948966
754,120.25961,22.94617,0.175900227,0.413087595,0.414367284,0.314540979,0.432117273,0.131568107
755,120.25969,22.95517,0.148314615,0.29968351,0.336843652,0.309062803,0.448893963,0.120839934
756,120.25978,22.96416,0.134993622,0.314541639,0.270949621,0.342609203,0.303895634,0.113743662
757,120.25986,22.97315,0.137376508,0.250335364,0.298605831,0.243647904,0.371798809,0.098085353
758,120.25995,22.98215,0.100472297,0.248122846,0.342500935,0.29768932,0.430744639,0.10547955
759,120.26003,22.99114,0.119119955,0.252468754,0.445701613,0.246304561,0.329899496,0.12643685
760,120.26012,23.00013,0.116007308,0.282485822,0.295472318,0.243017337,0.380291961,0.075453823
761,120.2602,23.00912,0.139047679,0.295446551,0.417462286,0.26412727,0.368553783,0.097226689
762,120.26029,23.01812,0.116236185,0.321632285,0.262060691,0.273231772,0.307446879,0.086256553
763,120.26037,23.02711,0.140920189,0.171176273,0.244602439,0.222180544,0.321325468,0.117039461
764,120.26046,23.0361,0.129882216,0.120028813,0.278208229,0.229315999,0.226453766,0.112781662
765,120.26054,23.0451,0.122940479,0.125898225,0.256163511,0.230279173,0.226114865,0.09686476
766,120.26063,23.05409,0.143511267,0.141261198,0.296259689,0.212233976,0.255557548,0.092275715
767,120.26071,23.06308,0.181236052,0.197279457,0.358482671,0.205098782,0.21591625,0.131853505
768,120.2608,23.07208,0.125136798,0.129835584,0.261279265,0.173172554,0.220448767,0.093975352
769,120.26088,23.08107,0.115628418,0.11776169,0.23709839,0.162359922,0.206729427,0.123931135
770,120.26097,23.09006,0.152009729,0.193125457,0.251783301,0.164282748,0.199792178,0.123709808
771,120.26105,23.09906,0.113597526,0.147677176,0.175960788,0.157382192,0.218106721,0.125894898
772,120.26114,23.10805,0.133685797,0.117371024,0.285794773,0.189903872,0.174613011,0.134264942
773,120.26122,23.11704,0.114803994,0.122151829,0.22178297,0.146916396,0.151513793,0.09185212
774,120.26131,23.12604,0.128089062,0.153721581,0.223092519,0.128740656,0.183255039,0.101664859
775,120.26139,23.13503,0.125433612,0.127879126,0.238186238,0.193156099,0.157775139,0.1186128
776,120.26148,23.14402,0.119035837,0.112823845,0.22644207,0.220053696,0.151535872,0.084288487
777,120.26156,23.15302,0.11649078,0.111602288,0.238354489,0.150027243,0.194768889,0.08949782
778,120.26165,23.16201,0.093458728,0.117502549,0.145230942,0.138844122,0.17780862,0.072738163
779,120.26173,23.171,0.13420422,0.133921357,0.239840581,0.127430879,0.14753576,0.093294999
780,120.26182,23.18,0.103483591,0.110814894,0.172992636,0.138923892,0.12566321,0.099467101
781,120.2619,23.18899,0.097011368,0.11013692,0.171178258,0.174775667,0.173650272,0.088863686
782,120.26199,23.19798,0.088341776,0.122149704,0.12823949,0.117340215,0.173933166,0.109871905
783,120.26207,23.20698,0.123342719,0.164157237,0.204226609,0.131763888,0.155586817,0.089529661
784,120.26216,23.21597,0.110323889,0.093060362,0.240289932,0.107421328,0.14394067,0.094425865
785,120.26225,23.22496,0.098066616,0.10852826,0.161826572,0.122492325,0.097245629,0.092216386
786,120.26233,23.23396,0.096041044,0.069226667,0.224220063,0.108732843,0.12335502,0.132769348
787,120.26242,23.24295,0.09198658,0.104583037,0.164920679,0.123791701,0.135282153,0.094470922
788,120.2625,23.25194,0.104127261,0.133888178,0.174889963,0.13955742,0.176740062,0.112537262
789,120.26259,23.26093,0.086634898,0.086798172,0.171869098,0.089691724,0.126978033,0.118905053
790,120.26267,23.26993,0.099902243,0.072213167,0.247090609,0.134383493,0.125186583,0.094651299
791,120.26276,23.27892,0.097245501,0.10796315,0.185366943,0.109206896,0.09982206,0.078984572
792,120.26285,23.28791,0.088717198,0.079561745,0.194501805,0.083135534,0.080188722,0.066608475
793,120.26293,23.29691,0.095055761,0.065125359,0.238498535,0.106223799,0.111053387,0.083899871
794,120.26302,23.3059,0.106465861,0.081542188,0.261348584,0.093971631,0.113757002,0.06566074
795,120.2631,23.31489,0.070533948,0.075892983,0.122751147,0.078207098,0.11385696,0.079611303
796,120.26319,23.32389,0.078977017,0.084432437,0.145754868,0.119906661,0.08819893,0.06798051
797,120.26328,23.33288,0.079538321,0.071272194,0.166743736,0.113639948,0.139522577,0.071506552
798,120.26895,22.90121,0.185157611,0.610623246,0.474801686,0.433212452,0.688138014,0.148296855
799,120.26904,22.9102,0.14684104,0.397298281,0.412229362,0.399056219,0.508386955,0.139197041
800,120.26912,22.91919,0.1628079,0.499891168,0.35631533,0.296998136,0.611970302,0.115875777
801,120.26921,22.92819,0.170845775,0.403598709,0.398169491,0.375677128,0.591253753,0.120064893
802,120.26929,22.93718,0.149227309,0.325651313,0.352330761,0.369834401,0.464610074,0.116614664
803,120.26938,22.94617,0.18396659,0.343483104,0.435375118,0.368298805,0.398515785,0.103284154
804,120.26946,22.95517,0.11812322,0.245469082,0.255858774,0.307397883,0.398066145,0.121138816
805,120.26955,22.96416,0.168247296,0.293843783,0.355554057,0.272106466,0.382685527,0.132701922
806,120.26963,22.97315,0.158484419,0.274015593,0.33217652,0.246225519,0.337007329,0.134069334
807,120.26972,22.98215,0.103784883,0.346216317,0.215676655,0.222933364,0.378167279,0.069226437
808,120.2698,22.99114,0.128123413,0.285059711,0.391405147,0.204015443,0.322677253,0.115339839
809,120.26989,23.00013,0.101163468,0.242038995,0.268346804,0.270607215,0.380564725,0.098507719
810,120.26997,23.00912,0.11144173,0.258093572,0.257032398,0.200716253,0.372899463,0.124710311
811,120.27006,23.01812,0.119278435,0.236228518,0.294569613,0.276119715,0.293526253,0.084570023
812,120.27014,23.02711,0.142268393,0.160090132,0.254874475,0.200518173,0.260319708,0.134912824
813,120.27023,23.0361,0.162087889,0.193651736,0.304724562,0.175415954,0.231598642,0.141037453
814,120.27031,23.0451,0.130044623,0.149756001,0.225205901,0.18097903,0.244894212,0.152790508
815,120.2704,23.05409,0.160491013,0.224045928,0.232433992,0.190570083,0.225047517,0.138498241
816,120.27048,23.06308,0.184891965,0.219831068,0.330321412,0.185002721,0.248606627,0.081251446
817,120.27057,23.07208,0.153151231,0.211383286,0.209206254,0.161784368,0.255796866,0.092893453
818,120.27066,23.08107,0.143941579,0.180212762,0.228887952,0.200182953,0.182987635,0.134281644
819,120.27074,23.09006,0.123036121,0.110841492,0.263636304,0.167784877,0.190726054,0.138308979
820,120.27083,23.09906,0.153423223,0.1730439,0.287233713,0.115657025,0.201111136,0.163316363
821,120.27091,23.10805,0.122803052,0.119362214,0.234364666,0.16320843,0.222004019,0.14971555
822,120.271,23.11704,0.12472728,0.112902845,0.231991921,0.149991824,0.185489882,0.152141456
823,120.27108,23.12604,0.137587744,0.16418576,0.237029853,0.17277404,0.157782964,0.129452816
824,120.27117,23.13503,0.133214766,0.150577998,0.224359196,0.109833063,0.234105967,0.162853482
825,120.27126,23.14402,0.143127308,0.145486574,0.235774715,0.136221045,0.180104258,0.129277819
826,120.27134,23.15302,0.13095488,0.115802179,0.277570678,0.159327403,0.155501293,0.125430197
827,120.27143,23.16201,0.107625259,0.12193574,0.195313798,0.149894062,0.160270545,0.092484246
828,120.27151,23.171,0.102096835,0.095134205,0.206274807,0.151846193,0.153034772,0.087596197
829,120.2716,23.18,0.114095734,0.115001199,0.218375037,0.125352919,0.150934278,0.076397942
830,120.27169,23.18899,0.116489704,0.162859062,0.143312869,0.177331024,0.136781705,0.08779859
831,120.27177,23.19798,0.125949497,0.105638439,0.25502258,0.139160559,0.172403644,0.096982104
832,120.27186,23.20698,0.127822133,0.153290399,0.195664586,0.112443121,0.141183478,0.09846059
833,120.27195,23.21597,0.112315173,0.14062182,0.165161902,0.127756082,0.115158679,0.075386077
834,120.27203,23.22496,0.104196957,0.102935008,0.192768548,0.125871355,0.164515183,0.099314102
835,120.27212,23.23396,0.123950697,0.116367884,0.239910901,0.131593348,0.14606437,0.110566277
836,120.2722,23.24295,0.122251674,0.099651496,0.256119932,0.098474246,0.141527695,0.067187045
837,120.27229,23.25194,0.122967308,0.118411241,0.26173379,0.120577002,0.127984135,0.077528279
838,120.27238,23.26093,0.091354081,0.0823602,0.181709264,0.116352092,0.105508945,0.098830146
839,120.27246,23.26993,0.087113577,0.083749847,0.156398475,0.133893994,0.126677851,0.0813341
840,120.27255,23.27892,0.096633417,0.07868544,0.209529559,0.111749801,0.12643149,0.097468112
841,120.27264,23.28791,0.086237371,0.095143455,0.141793476,0.099677476,0.153124255,0.074037371
842,120.27272,23.29691,0.091403985,0.102090654,0.166197389,0.092074552,0.110238992,0.109676716
843,120.27281,23.3059,0.095074568,0.097616347,0.179512376,0.070308677,0.112485643,0.080184742
844,120.2729,23.31489,0.097360675,0.082816873,0.202454398,0.106843556,0.094500205,0.073258111
845,120.27298,23.32389,0.113721992,0.085139306,0.264103616,0.105365318,0.106249959,0.086515385
846,120.27307,23.33288,0.08176356,0.072732529,0.159333913,0.103695291,0.111357606,0.084992347
847,120.27316,23.34187,0.084508728,0.059424288,0.20064732,0.11079026,0.117356952,0.070123417
848,120.27325,23.35087,0.08235296,0.080462263,0.172407734,0.090917527,0.090977044,0.082940705
849,120.2788,22.9102,0.146537909,0.439451723,0.374220356,0.489551859,0.579470265,0.151728799
850,120.27889,22.91919,0.156998666,0.387107176,0.390287627,0.363946784,0.576749921,0.156478224
851,120.27897,22.92819,0.154707958,0.290030921,0.403756762,0.426451047,0.463066912,0.123899344
852,120.27906,22.93718,0.163114805,0.388899755,0.380667181,0.304201089,0.405471131,0.120921974
853,120.27914,22.94617,0.181770588,0.341796894,0.448208134,0.271457382,0.446394622,0.120502867
854,120.27923,22.95517,0.126587102,0.22857137,0.282003599,0.295999241,0.353180446,0.111800375
855,120.27931,22.96416,0.165428877,0.334031768,0.303363562,0.248913397,0.435565226,0.12493961
856,120.2794,22.97315,0.185996613,0.331357192,0.32479105,0.242151055,0.363936099,0.183078259
857,120.27948,22.98215,0.145957382,0.244615261,0.307542808,0.245920832,0.403005823,0.113642129
858,120.27957,22.99114,0.148291492,0.280012999,0.285581115,0.278718561,0.318043143,0.120923986
859,120.27966,23.00013,0.140859402,0.272306109,0.24215797,0.32641757,0.397254433,0.16233504
860,120.27974,23.00912,0.164956519,0.226741364,0.321558248,0.276353517,0.280722187,0.182647865
861,120.27983,23.01812,0.156707356,0.203141662,0.337452121,0.174169543,0.30346446,0.092956594
862,120.27991,23.02711,0.154125278,0.189659082,0.304766408,0.187877497,0.263697915,0.117840527
863,120.28,23.0361,0.153275054,0.24027878,0.209816683,0.254755607,0.210141812,0.147718918
864,120.28009,23.0451,0.127494826,0.147555293,0.250081147,0.18642944,0.240550669,0.118711473
865,120.28017,23.05409,0.155303339,0.167452274,0.286760076,0.194554664,0.216102739,0.138143953
866,120.28026,23.06308,0.141427145,0.175093324,0.244548945,0.179459592,0.209408434,0.142840596
867,120.28035,23.07208,0.126709036,0.132786207,0.231486633,0.18037185,0.171872769,0.091712721
868,120.28043,23.08107,0.121983103,0.15563011,0.202268809,0.151629356,0.164418744,0.126087612
869,120.28052,23.09006,0.161026181,0.192894828,0.276926942,0.216514604,0.19367585,0.10918497
870,120.2806,23.09906,0.152242179,0.151864623,0.279947591,0.146263288,0.196474462,0.131359164
871,120.28069,23.10805,0.114750845,0.111373704,0.203455066,0.165008134,0.222993188,0.108715552
872,120.28078,23.11704,0.197466023,0.196309413,0.382835995,0.144583999,0.209421276,0.080979184
873,120.28086,23.12604,0.150054289,0.144600069,0.281197155,0.159951672,0.188732618,0.092673384
874,120.28095,23.13503,0.11727269,0.139335523,0.184017329,0.157429422,0.14169298,0.111224696
875,120.28104,23.14402,0.118648124,0.119815137,0.214613101,0.162342282,0.147601429,0.10553575
876,120.28112,23.15302,0.129212788,0.138564933,0.223330104,0.117898978,0.145221658,0.101840287
877,120.28121,23.16201,0.092203547,0.101670194,0.145903689,0.138159891,0.173369131,0.099058022
878,120.2813,23.171,0.13464012,0.120979995,0.25269011,0.155551295,0.148246849,0.102832833
879,120.28138,23.18,0.153288994,0.174047882,0.260510713,0.129945279,0.130791663,0.072291445
880,120.28147,23.18899,0.113713406,0.108467282,0.185794234,0.114198787,0.154097784,0.112075986
881,120.28156,23.19798,0.107337345,0.114287335,0.180538896,0.136351212,0.149596105,0.07705706
882,120.28164,23.20698,0.115461883,0.114522498,0.210328676,0.151785155,0.125096106,0.118986203
883,120.28173,23.21597,0.100603451,0.097641034,0.18787768,0.111608514,0.163266651,0.08908623
